step,t,x,y,z,vx,vy,vz,X_inertial,Y_inertial,Jacobi_C,Jacobi_Drift
8066,8.066000,-0.58110764,-2.29015534,0.01239563,-1.80446124,0.09471665,0.00343485,2.36115910,-0.08617017,3.1754207996,4.6458e-09
8067,8.067000,-0.58291227,-2.29005988,0.01239906,-1.80480860,0.09620923,0.00343391,2.36153230,-0.08559300,3.1754207996,4.6458e-09
8068,8.068000,-0.58471725,-2.28996292,0.01240250,-1.80515467,0.09770251,0.00343297,2.36190533,-0.08501582,3.1754207996,4.6458e-09
8069,8.069000,-0.58652258,-2.28986447,0.01240593,-1.80549943,0.09919650,0.00343204,2.36227817,-0.08443863,3.1754207996,4.6458e-09
8070,8.070000,-0.58832825,-2.28976453,0.01240936,-1.80584290,0.10069120,0.00343110,2.36265084,-0.08386144,3.1754207996,4.6458e-09
8071,8.071000,-0.59013426,-2.28966309,0.01241279,-1.80618507,0.10218659,0.00343016,2.36302333,-0.08328424,3.1754207996,4.6458e-09
8072,8.072000,-0.59194062,-2.28956016,0.01241622,-1.80652593,0.10368269,0.00342922,2.36339564,-0.08270704,3.1754207996,4.6458e-09
8073,8.073000,-0.59374732,-2.28945573,0.01241965,-1.80686549,0.10517949,0.00342828,2.36376777,-0.08212983,3.1754207996,4.6458e-09
8074,8.074000,-0.59555435,-2.28934980,0.01242308,-1.80720375,0.10667699,0.00342735,2.36413973,-0.08155261,3.1754207996,4.6458e-09
8075,8.075000,-0.59736172,-2.28924237,0.01242650,-1.80754070,0.10817518,0.00342641,2.36451150,-0.08097539,3.1754207996,4.6458e-09
8076,8.076000,-0.59916943,-2.28913345,0.01242993,-1.80787635,0.10967407,0.00342547,2.36488310,-0.08039816,3.1754207996,4.6458e-09
8077,8.077000,-0.60097748,-2.28902302,0.01243335,-1.80821069,0.11117366,0.00342453,2.36525452,-0.07982092,3.1754207996,4.6458e-09
8078,8.078000,-0.60278585,-2.28891110,0.01243678,-1.80854372,0.11267394,0.00342360,2.36562576,-0.07924368,3.1754207996,4.6458e-09
8079,8.079000,-0.60459456,-2.28879768,0.01244020,-1.80887544,0.11417492,0.00342266,2.36599682,-0.07866644,3.1754207996,4.6458e-09
8080,8.080000,-0.60640360,-2.28868275,0.01244362,-1.80920585,0.11567658,0.00342172,2.36636771,-0.07808919,3.1754207996,4.6458e-09
8081,8.081000,-0.60821297,-2.28856632,0.01244705,-1.80953495,0.11717894,0.00342079,2.36673842,-0.07751193,3.1754207996,4.6458e-09
8082,8.082000,-0.61002267,-2.28844839,0.01245047,-1.80986274,0.11868199,0.00341985,2.36710895,-0.07693467,3.1754207996,4.6458e-09
8083,8.083000,-0.61183270,-2.28832896,0.01245389,-1.81018922,0.12018572,0.00341891,2.36747930,-0.07635740,3.1754207996,4.6458e-09
8084,8.084000,-0.61364305,-2.28820802,0.01245730,-1.81051439,0.12169014,0.00341798,2.36784947,-0.07578013,3.1754207996,4.6458e-09
8085,8.085000,-0.61545373,-2.28808558,0.01246072,-1.81083823,0.12319525,0.00341704,2.36821946,-0.07520285,3.1754207996,4.6458e-09
8086,8.086000,-0.61726473,-2.28796163,0.01246414,-1.81116077,0.12470105,0.00341611,2.36858928,-0.07462557,3.1754207996,4.6458e-09
8087,8.087000,-0.61907605,-2.28783618,0.01246755,-1.81148198,0.12620752,0.00341517,2.36895892,-0.07404828,3.1754207996,4.6458e-09
8088,8.088000,-0.62088769,-2.28770921,0.01247097,-1.81180188,0.12771468,0.00341423,2.36932838,-0.07347099,3.1754207996,4.6458e-09
8089,8.089000,-0.62269965,-2.28758075,0.01247438,-1.81212046,0.12922253,0.00341330,2.36969767,-0.07289369,3.1754207996,4.6458e-09
8090,8.090000,-0.62451193,-2.28745077,0.01247779,-1.81243773,0.13073105,0.00341236,2.37006677,-0.07231639,3.1754207996,4.6458e-09
8091,8.091000,-0.62632453,-2.28731928,0.01248121,-1.81275367,0.13224025,0.00341143,2.37043570,-0.07173908,3.1754207996,4.6458e-09
8092,8.092000,-0.62813744,-2.28718629,0.01248462,-1.81306829,0.13375013,0.00341049,2.37080445,-0.07116176,3.1754207996,4.6458e-09
8093,8.093000,-0.62995066,-2.28705178,0.01248803,-1.81338158,0.13526068,0.00340956,2.37117303,-0.07058444,3.1754207996,4.6458e-09
8094,8.094000,-0.63176420,-2.28691577,0.01249144,-1.81369356,0.13677191,0.00340862,2.37154143,-0.07000712,3.1754207996,4.6458e-09
8095,8.095000,-0.63357805,-2.28677824,0.01249484,-1.81400420,0.13828382,0.00340769,2.37190964,-0.06942979,3.1754207996,4.6458e-09
8096,8.096000,-0.63539221,-2.28663920,0.01249825,-1.81431353,0.13979640,0.00340676,2.37227769,-0.06885246,3.1754207996,4.6458e-09
8097,8.097000,-0.63720668,-2.28649865,0.01250166,-1.81462153,0.14130965,0.00340582,2.37264555,-0.06827512,3.1754207996,4.6458e-09
8098,8.098000,-0.63902145,-2.28635658,0.01250506,-1.81492820,0.14282357,0.00340489,2.37301324,-0.06769777,3.1754207996,4.6458e-09
8099,8.099000,-0.64083653,-2.28621300,0.01250847,-1.81523354,0.14433816,0.00340395,2.37338075,-0.06712043,3.1754207996,4.6458e-09
8100,8.100000,-0.64265192,-2.28606790,0.01251187,-1.81553755,0.14585342,0.00340302,2.37374808,-0.06654307,3.1754207996,4.6458e-09
8101,8.101000,-0.64446761,-2.28592129,0.01251527,-1.81584024,0.14736934,0.00340209,2.37411524,-0.06596572,3.1754207996,4.6458e-09
8102,8.102000,-0.64628360,-2.28577316,0.01251868,-1.81614159,0.14888593,0.00340115,2.37448222,-0.06538836,3.1754207996,4.6458e-09
8103,8.103000,-0.64809989,-2.28562352,0.01252208,-1.81644161,0.15040319,0.00340022,2.37484902,-0.06481099,3.1754207996,4.6458e-09
8104,8.104000,-0.64991648,-2.28547236,0.01252548,-1.81674030,0.15192111,0.00339929,2.37521565,-0.06423362,3.1754207996,4.6458e-09
8105,8.105000,-0.65173337,-2.28531968,0.01252887,-1.81703765,0.15343969,0.00339835,2.37558210,-0.06365624,3.1754207996,4.6458e-09
8106,8.106000,-0.65355056,-2.28516548,0.01253227,-1.81733367,0.15495894,0.00339742,2.37594837,-0.06307886,3.1754207996,4.6458e-09
8107,8.107000,-0.65536804,-2.28500976,0.01253567,-1.81762835,0.15647884,0.00339649,2.37631446,-0.06250148,3.1754207996,4.6458e-09
8108,8.108000,-0.65718581,-2.28485252,0.01253907,-1.81792170,0.15799940,0.00339556,2.37668038,-0.06192409,3.1754207996,4.6458e-09
8109,8.109000,-0.65900388,-2.28469376,0.01254246,-1.81821371,0.15952062,0.00339462,2.37704612,-0.06134670,3.1754207996,4.6458e-09
8110,8.110000,-0.66082224,-2.28453348,0.01254585,-1.81850438,0.16104250,0.00339369,2.37741169,-0.06076930,3.1754207996,4.6458e-09
8111,8.111000,-0.66264089,-2.28437167,0.01254925,-1.81879371,0.16256503,0.00339276,2.37777708,-0.06019190,3.1754207996,4.6458e-09
8112,8.112000,-0.66445983,-2.28420835,0.01255264,-1.81908170,0.16408821,0.00339183,2.37814229,-0.05961450,3.1754207996,4.6458e-09
8113,8.113000,-0.66627905,-2.28404350,0.01255603,-1.81936835,0.16561205,0.00339090,2.37850733,-0.05903709,3.1754207996,4.6458e-09
8114,8.114000,-0.66809856,-2.28387712,0.01255942,-1.81965366,0.16713654,0.00338996,2.37887218,-0.05845967,3.1754207996,4.6458e-09
8115,8.115000,-0.66991836,-2.28370922,0.01256281,-1.81993762,0.16866168,0.00338903,2.37923687,-0.05788226,3.1754207996,4.6458e-09
8116,8.116000,-0.67173844,-2.28353980,0.01256620,-1.82022024,0.17018747,0.00338810,2.37960137,-0.05730483,3.1754207996,4.6458e-09
8117,8.117000,-0.67355880,-2.28336885,0.01256959,-1.82050152,0.17171390,0.00338717,2.37996570,-0.05672741,3.1754207996,4.6458e-09
8118,8.118000,-0.67537944,-2.28319637,0.01257297,-1.82078145,0.17324099,0.00338624,2.38032986,-0.05614998,3.1754207996,4.6458e-09
8119,8.119000,-0.67720036,-2.28302237,0.01257636,-1.82106003,0.17476872,0.00338531,2.38069384,-0.05557255,3.1754207996,4.6458e-09
8120,8.120000,-0.67902156,-2.28284683,0.01257975,-1.82133726,0.17629709,0.00338438,2.38105764,-0.05499511,3.1754207996,4.6458e-09
8121,8.121000,-0.68084303,-2.28266977,0.01258313,-1.82161315,0.17782610,0.00338345,2.38142127,-0.05441767,3.1754207996,4.6458e-09
8122,8.122000,-0.68266478,-2.28249118,0.01258651,-1.82188768,0.17935576,0.00338252,2.38178472,-0.05384023,3.1754207996,4.6458e-09
8123,8.123000,-0.68448681,-2.28231106,0.01258989,-1.82216087,0.18088606,0.00338159,2.38214799,-0.05326278,3.1754207996,4.6458e-09
8124,8.124000,-0.68630911,-2.28212941,0.01259328,-1.82243270,0.18241699,0.00338066,2.38251109,-0.05268533,3.1754207996,4.6458e-09
8125,8.125000,-0.68813167,-2.28194623,0.01259666,-1.82270318,0.18394857,0.00337973,2.38287401,-0.05210787,3.1754207996,4.6458e-09
8126,8.126000,-0.68995451,-2.28176151,0.01260003,-1.82297231,0.18548078,0.00337880,2.38323676,-0.05153042,3.1754207996,4.6458e-09
8127,8.127000,-0.69177762,-2.28157526,0.01260341,-1.82324008,0.18701363,0.00337787,2.38359933,-0.05095295,3.1754207996,4.6458e-09
8128,8.128000,-0.69360099,-2.28138748,0.01260679,-1.82350650,0.18854711,0.00337694,2.38396172,-0.05037549,3.1754207996,4.6458e-09
8129,8.129000,-0.69542463,-2.28119817,0.01261017,-1.82377156,0.19008123,0.00337601,2.38432394,-0.04979802,3.1754207996,4.6458e-09
8130,8.130000,-0.69724853,-2.28100732,0.01261354,-1.82403527,0.19161597,0.00337508,2.38468599,-0.04922055,3.1754207996,4.6458e-09
8131,8.131000,-0.69907270,-2.28081494,0.01261692,-1.82429761,0.19315135,0.00337415,2.38504786,-0.04864307,3.1754207996,4.6458e-09
8132,8.132000,-0.70089713,-2.28062102,0.01262029,-1.82455860,0.19468736,0.00337322,2.38540955,-0.04806560,3.1754207996,4.6458e-09
8133,8.133000,-0.70272182,-2.28042556,0.01262366,-1.82481823,0.19622399,0.00337229,2.38577107,-0.04748812,3.1754207996,4.6458e-09
8134,8.134000,-0.70454677,-2.28022857,0.01262704,-1.82507649,0.19776125,0.00337137,2.38613241,-0.04691063,3.1754207996,4.6458e-09
8135,8.135000,-0.70637197,-2.28003004,0.01263041,-1.82533340,0.19929914,0.00337044,2.38649358,-0.04633314,3.1754207996,4.6458e-09
8136,8.136000,-0.70819743,-2.27982997,0.01263378,-1.82558894,0.20083765,0.00336951,2.38685457,-0.04575565,3.1754207996,4.6458e-09
8137,8.137000,-0.71002315,-2.27962837,0.01263715,-1.82584312,0.20237679,0.00336858,2.38721538,-0.04517816,3.1754207996,4.6458e-09
8138,8.138000,-0.71184912,-2.27942522,0.01264051,-1.82609594,0.20391655,0.00336765,2.38757602,-0.04460066,3.1754207996,4.6458e-09
8139,8.139000,-0.71367534,-2.27922053,0.01264388,-1.82634738,0.20545692,0.00336673,2.38793649,-0.04402316,3.1754207996,4.6458e-09
8140,8.140000,-0.71550181,-2.27901430,0.01264725,-1.82659747,0.20699792,0.00336580,2.38829678,-0.04344566,3.1754207996,4.6458e-09
8141,8.141000,-0.71732853,-2.27880654,0.01265061,-1.82684618,0.20853954,0.00336487,2.38865690,-0.04286815,3.1754207996,4.6458e-09
8142,8.142000,-0.71915550,-2.27859723,0.01265398,-1.82709353,0.21008177,0.00336394,2.38901684,-0.04229065,3.1754207996,4.6458e-09
8143,8.143000,-0.72098272,-2.27838637,0.01265734,-1.82733951,0.21162462,0.00336302,2.38937660,-0.04171314,3.1754207996,4.6458e-09
8144,8.144000,-0.72281018,-2.27817398,0.01266070,-1.82758412,0.21316808,0.00336209,2.38973620,-0.04113562,3.1754207996,4.6458e-09
8145,8.145000,-0.72463789,-2.27796004,0.01266406,-1.82782736,0.21471216,0.00336116,2.39009561,-0.04055811,3.1754207996,4.6458e-09
8146,8.146000,-0.72646584,-2.27774455,0.01266743,-1.82806922,0.21625685,0.00336024,2.39045485,-0.03998059,3.1754207996,4.6458e-09
8147,8.147000,-0.72829403,-2.27752752,0.01267078,-1.82830972,0.21780215,0.00335931,2.39081392,-0.03940307,3.1754207996,4.6458e-09
8148,8.148000,-0.73012246,-2.27730895,0.01267414,-1.82854884,0.21934806,0.00335838,2.39117281,-0.03882554,3.1754207996,4.6458e-09
8149,8.149000,-0.73195112,-2.27708883,0.01267750,-1.82878659,0.22089458,0.00335746,2.39153153,-0.03824802,3.1754207996,4.6458e-09
8150,8.150000,-0.73378003,-2.27686716,0.01268086,-1.82902296,0.22244170,0.00335653,2.39189007,-0.03767049,3.1754207996,4.6458e-09
8151,8.151000,-0.73560917,-2.27664394,0.01268421,-1.82925795,0.22398943,0.00335560,2.39224844,-0.03709296,3.1754207996,4.6458e-09
8152,8.152000,-0.73743854,-2.27641918,0.01268757,-1.82949157,0.22553777,0.00335468,2.39260663,-0.03651542,3.1754207996,4.6458e-09
8153,8.153000,-0.73926815,-2.27619287,0.01269092,-1.82972381,0.22708671,0.00335375,2.39296465,-0.03593789,3.1754207996,4.6458e-09
8154,8.154000,-0.74109799,-2.27596500,0.01269428,-1.82995467,0.22863625,0.00335283,2.39332250,-0.03536035,3.1754207996,4.6458e-09
8155,8.155000,-0.74292806,-2.27573559,0.01269763,-1.83018415,0.23018639,0.00335190,2.39368017,-0.03478281,3.1754207996,4.6458e-09
8156,8.156000,-0.74475836,-2.27550463,0.01270098,-1.83041225,0.23173713,0.00335098,2.39403766,-0.03420527,3.1754207996,4.6458e-09
8157,8.157000,-0.74658888,-2.27527212,0.01270433,-1.83063897,0.23328847,0.00335005,2.39439499,-0.03362772,3.1754207996,4.6458e-09
8158,8.158000,-0.74841964,-2.27503805,0.01270768,-1.83086431,0.23484040,0.00334913,2.39475213,-0.03305017,3.1754207996,4.6458e-09
8159,8.159000,-0.75025061,-2.27480244,0.01271103,-1.83108827,0.23639294,0.00334820,2.39510911,-0.03247262,3.1754207996,4.6458e-09
8160,8.160000,-0.75208181,-2.27456527,0.01271438,-1.83131084,0.23794606,0.00334728,2.39546591,-0.03189507,3.1754207996,4.6458e-09
8161,8.161000,-0.75391323,-2.27432655,0.01271772,-1.83153202,0.23949978,0.00334636,2.39582253,-0.03131752,3.1754207996,4.6458e-09
8162,8.162000,-0.75574488,-2.27408627,0.01272107,-1.83175182,0.24105409,0.00334543,2.39617899,-0.03073997,3.1754207996,4.6458e-09
8163,8.163000,-0.75757674,-2.27384444,0.01272442,-1.83197023,0.24260899,0.00334451,2.39653526,-0.03016241,3.1754207996,4.6458e-09
8164,8.164000,-0.75940882,-2.27360105,0.01272776,-1.83218726,0.24416449,0.00334358,2.39689137,-0.02958485,3.1754207996,4.6458e-09
8165,8.165000,-0.76124111,-2.27335611,0.01273110,-1.83240289,0.24572057,0.00334266,2.39724730,-0.02900729,3.1754207996,4.6458e-09
8166,8.166000,-0.76307362,-2.27310961,0.01273444,-1.83261714,0.24727723,0.00334174,2.39760305,-0.02842973,3.1754207996,4.6458e-09
8167,8.167000,-0.76490634,-2.27286155,0.01273779,-1.83282999,0.24883448,0.00334081,2.39795863,-0.02785216,3.1754207996,4.6458e-09
8168,8.168000,-0.76673928,-2.27261194,0.01274113,-1.83304146,0.25039232,0.00333989,2.39831404,-0.02727460,3.1754207996,4.6458e-09
8169,8.169000,-0.76857243,-2.27236077,0.01274447,-1.83325153,0.25195074,0.00333897,2.39866928,-0.02669703,3.1754207996,4.6458e-09
8170,8.170000,-0.77040578,-2.27210804,0.01274780,-1.83346021,0.25350974,0.00333804,2.39902434,-0.02611946,3.1754207996,4.6458e-09
8171,8.171000,-0.77223935,-2.27185375,0.01275114,-1.83366750,0.25506932,0.00333712,2.39937923,-0.02554189,3.1754207996,4.6458e-09
8172,8.172000,-0.77407312,-2.27159790,0.01275448,-1.83387339,0.25662948,0.00333620,2.39973394,-0.02496432,3.1754207996,4.6458e-09
8173,8.173000,-0.77590709,-2.27134049,0.01275781,-1.83407789,0.25819022,0.00333528,2.40008848,-0.02438675,3.1754207996,4.6458e-09
8174,8.174000,-0.77774127,-2.27108152,0.01276115,-1.83428099,0.25975154,0.00333435,2.40044285,-0.02380917,3.1754207996,4.6458e-09
8175,8.175000,-0.77957565,-2.27082099,0.01276448,-1.83448269,0.26131343,0.00333343,2.40079704,-0.02323160,3.1754207996,4.6458e-09
8176,8.176000,-0.78141024,-2.27055889,0.01276782,-1.83468299,0.26287589,0.00333251,2.40115106,-0.02265402,3.1754207996,4.6458e-09
8177,8.177000,-0.78324502,-2.27029523,0.01277115,-1.83488190,0.26443893,0.00333159,2.40150491,-0.02207644,3.1754207996,4.6458e-09
8178,8.178000,-0.78508000,-2.27003001,0.01277448,-1.83507941,0.26600254,0.00333067,2.40185859,-0.02149886,3.1754207996,4.6458e-09
8179,8.179000,-0.78691518,-2.26976323,0.01277781,-1.83527551,0.26756672,0.00332974,2.40221209,-0.02092128,3.1754207996,4.6458e-09
8180,8.180000,-0.78875055,-2.26949488,0.01278114,-1.83547021,0.26913146,0.00332882,2.40256542,-0.02034370,3.1754207996,4.6458e-09
8181,8.181000,-0.79058612,-2.26922497,0.01278447,-1.83566352,0.27069678,0.00332790,2.40291857,-0.01976612,3.1754207996,4.6458e-09
8182,8.182000,-0.79242188,-2.26895349,0.01278779,-1.83585541,0.27226266,0.00332698,2.40327155,-0.01918853,3.1754207996,4.6458e-09
8183,8.183000,-0.79425783,-2.26868044,0.01279112,-1.83604591,0.27382911,0.00332606,2.40362436,-0.01861095,3.1754207996,4.6458e-09
8184,8.184000,-0.79609397,-2.26840583,0.01279445,-1.83623500,0.27539612,0.00332514,2.40397700,-0.01803336,3.1754207996,4.6458e-09
8185,8.185000,-0.79793030,-2.26812965,0.01279777,-1.83642268,0.27696369,0.00332422,2.40432946,-0.01745577,3.1754207996,4.6458e-09
8186,8.186000,-0.79976681,-2.26785190,0.01280109,-1.83660895,0.27853183,0.00332330,2.40468175,-0.01687818,3.1754207996,4.6458e-09
8187,8.187000,-0.80160352,-2.26757258,0.01280442,-1.83679382,0.28010052,0.00332238,2.40503387,-0.01630059,3.1754207996,4.6458e-09
8188,8.188000,-0.80344040,-2.26729170,0.01280774,-1.83697728,0.28166978,0.00332146,2.40538581,-0.01572300,3.1754207996,4.6458e-09
8189,8.189000,-0.80527747,-2.26700924,0.01281106,-1.83715933,0.28323959,0.00332054,2.40573759,-0.01514541,3.1754207996,4.6458e-09
8190,8.190000,-0.80711472,-2.26672522,0.01281438,-1.83733997,0.28480995,0.00331962,2.40608919,-0.01456782,3.1754207996,4.6458e-09
8191,8.191000,-0.80895215,-2.26643962,0.01281770,-1.83751920,0.28638087,0.00331870,2.40644061,-0.01399023,3.1754207996,4.6458e-09
8192,8.192000,-0.81078976,-2.26615246,0.01282102,-1.83769702,0.28795235,0.00331778,2.40679187,-0.01341264,3.1754207996,4.6458e-09
8193,8.193000,-0.81262754,-2.26586372,0.01282434,-1.83787343,0.28952437,0.00331686,2.40714295,-0.01283504,3.1754207996,4.6458e-09
8194,8.194000,-0.81446550,-2.26557341,0.01282765,-1.83804842,0.29109695,0.00331594,2.40749386,-0.01225745,3.1754207996,4.6458e-09
8195,8.195000,-0.81630364,-2.26528153,0.01283097,-1.83822200,0.29267008,0.00331502,2.40784460,-0.01167986,3.1754207996,4.6458e-09
8196,8.196000,-0.81814195,-2.26498807,0.01283428,-1.83839416,0.29424375,0.00331410,2.40819516,-0.01110226,3.1754207996,4.6458e-09
8197,8.197000,-0.81998043,-2.26469304,0.01283760,-1.83856491,0.29581797,0.00331318,2.40854555,-0.01052466,3.1754207996,4.6458e-09
8198,8.198000,-0.82181908,-2.26439643,0.01284091,-1.83873423,0.29739274,0.00331227,2.40889578,-0.00994707,3.1754207996,4.6458e-09
8199,8.199000,-0.82365790,-2.26409825,0.01284422,-1.83890215,0.29896805,0.00331135,2.40924582,-0.00936947,3.1754207996,4.6458e-09
8200,8.200000,-0.82549688,-2.26379850,0.01284753,-1.83906864,0.30054391,0.00331043,2.40959570,-0.00879188,3.1754207996,4.6458e-09
8201,8.201000,-0.82733603,-2.26349716,0.01285084,-1.83923371,0.30212030,0.00330951,2.40994540,-0.00821428,3.1754207996,4.6458e-09
8202,8.202000,-0.82917535,-2.26319426,0.01285415,-1.83939737,0.30369724,0.00330859,2.41029494,-0.00763668,3.1754207996,4.6458e-09
8203,8.203000,-0.83101483,-2.26288977,0.01285746,-1.83955960,0.30527472,0.00330767,2.41064430,-0.00705908,3.1754207996,4.6458e-09
8204,8.204000,-0.83285447,-2.26258371,0.01286077,-1.83972041,0.30685273,0.00330676,2.41099348,-0.00648149,3.1754207996,4.6458e-09
8205,8.205000,-0.83469427,-2.26227606,0.01286407,-1.83987980,0.30843128,0.00330584,2.41134250,-0.00590389,3.1754207996,4.6458e-09
8206,8.206000,-0.83653423,-2.26196684,0.01286738,-1.84003776,0.31001036,0.00330492,2.41169134,-0.00532629,3.1754207996,4.6458e-09
8207,8.207000,-0.83837434,-2.26165604,0.01287068,-1.84019430,0.31158998,0.00330401,2.41204002,-0.00474869,3.1754207996,4.6458e-09
8208,8.208000,-0.84021461,-2.26134366,0.01287398,-1.84034942,0.31317013,0.00330309,2.41238852,-0.00417110,3.1754207996,4.6458e-09
8209,8.209000,-0.84205504,-2.26102970,0.01287729,-1.84050311,0.31475081,0.00330217,2.41273685,-0.00359350,3.1754207996,4.6458e-09
8210,8.210000,-0.84389562,-2.26071416,0.01288059,-1.84065537,0.31633203,0.00330125,2.41308500,-0.00301590,3.1754207996,4.6458e-09
8211,8.211000,-0.84573635,-2.26039704,0.01288389,-1.84080621,0.31791377,0.00330034,2.41343299,-0.00243830,3.1754207996,4.6458e-09
8212,8.212000,-0.84757723,-2.26007833,0.01288719,-1.84095561,0.31949603,0.00329942,2.41378081,-0.00186071,3.1754207996,4.6458e-09
8213,8.213000,-0.84941826,-2.25975805,0.01289049,-1.84110359,0.32107883,0.00329851,2.41412845,-0.00128311,3.1754207996,4.6458e-09
8214,8.214000,-0.85125944,-2.25943618,0.01289379,-1.84125014,0.32266215,0.00329759,2.41447592,-0.00070551,3.1754207996,4.6458e-09
8215,8.215000,-0.85310076,-2.25911272,0.01289708,-1.84139525,0.32424599,0.00329667,2.41482322,-0.00012792,3.1754207996,4.6458e-09
8216,8.216000,-0.85494223,-2.25878768,0.01290038,-1.84153894,0.32583035,0.00329576,2.41517035,0.00044968,3.1754207996,4.6458e-09
8217,8.217000,-0.85678384,-2.25846106,0.01290368,-1.84168119,0.32741523,0.00329484,2.41551731,0.00102727,3.1754207996,4.6458e-09
8218,8.218000,-0.85862559,-2.25813285,0.01290697,-1.84182201,0.32900064,0.00329393,2.41586409,0.00160487,3.1754207996,4.6458e-09
8219,8.219000,-0.86046748,-2.25780306,0.01291026,-1.84196139,0.33058656,0.00329301,2.41621071,0.00218246,3.1754207996,4.6458e-09
8220,8.220000,-0.86230951,-2.25747168,0.01291356,-1.84209934,0.33217299,0.00329210,2.41655715,0.00276006,3.1754207996,4.6458e-09
8221,8.221000,-0.86415168,-2.25713871,0.01291685,-1.84223585,0.33375994,0.00329118,2.41690342,0.00333765,3.1754207996,4.6458e-09
8222,8.222000,-0.86599398,-2.25680416,0.01292014,-1.84237093,0.33534741,0.00329027,2.41724952,0.00391525,3.1754207996,4.6458e-09
8223,8.223000,-0.86783642,-2.25646802,0.01292343,-1.84250457,0.33693539,0.00328935,2.41759546,0.00449284,3.1754207996,4.6458e-09
8224,8.224000,-0.86967899,-2.25613029,0.01292672,-1.84263677,0.33852388,0.00328844,2.41794122,0.00507043,3.1754207996,4.6458e-09
